T [sec],t [sec],a_x [m/s2],a_y [m/s2],a_z [m/s2]
0.0009272098541259766,0.398956298828125,-1.1767979999999998,0.0,12.4740588
0.000926971435546875,0.3998842239379883,0.2353596,2.5105024,8.7867584
0.0009267330169677734,0.40081214904785156,0.2353596,0.0,10.6696352
0.0009274482727050781,0.40174031257629395,0.5491724,0.6276256,7.7668668
0.0009267330169677734,0.4026679992675781,-0.7060788,0.0,10.4342756
0.0009272098541259766,0.4035964012145996,0.0,-1.569064,9.649743599999999
0.0009274482727050781,0.4045248031616211,0.784532,-2.5105024,9.8851032
0.000934600830078125,0.4054605960845947,0.5491724,-0.3138128,8.4729456
0.0009279251098632812,0.4063897132873535,0.0,-0.8629851999999999,9.8851032
0.0009272098541259766,0.407318115234375,0.784532,1.8044235999999998,8.7867584
0.0009272098541259766,0.4082462787628174,-0.5491724,-1.4121576,12.552512
0.0009253025054931641,0.40917253494262695,-0.0784532,0.4707192,8.0806796
0.0009248256683349609,0.4100985527038574,0.8629851999999999,-0.9414384,10.0420096
0.0009241104125976562,0.4110236167907715,0.0,1.1767979999999998,9.2574776
0.0009241104125976562,0.41194915771484375,-0.8629851999999999,-0.392266,10.5127288
0.0009281635284423828,0.41287827491760254,-0.5491724,-3.3734876000000003,12.081792799999999
0.0009288787841796875,0.41380834579467773,0.0,-0.392266,9.414383999999998
0.0009281635284423828,0.4147374629974365,0.6276256,0.6276256,10.1204628
0.0009267330169677734,0.4156651496887207,-0.8629851999999999,1.8044235999999998,10.0420096
0.0009267330169677734,0.4165928363800049,-0.2353596,1.3337044,9.9635564
0.0009274482727050781,0.41752123832702637,0.0,0.0784532,9.571290399999999
0.000926971435546875,0.41844916343688965,0.7060788,1.2552512,9.414383999999998
0.0009267330169677734,0.41937685012817383,-1.0198916,0.2353596,10.983448000000001
0.0009276866912841797,0.4203054904937744,-0.6276256,0.3138128,8.7083052
0.0009274482727050781,0.4212338924407959,0.2353596,-1.0198916,9.414383999999998
0.000926971435546875,0.4221618175506592,0.6276256,-2.2751428,11.532620399999999
0.0009272098541259766,0.42309045791625977,1.6475172,2.8243152,9.414383999999998
0.0009260177612304688,0.42401742935180664,0.0,0.392266,10.0420096
0.0009484291076660156,0.4249720573425293,0.4707192,0.0,9.649743599999999
0.0009317398071289062,0.4259066581726074,0.4707192,0.392266,9.7281968
0.0009303092956542969,0.4268379211425781,0.0784532,-1.6475172,12.2386992
0.000926971435546875,0.4277660846710205,-0.8629851999999999,0.0,8.5513988
0.0009286403656005859,0.4286961555480957,0.5491724,-1.8828768,10.983448000000001
0.0009248256683349609,0.4296278953552246,0.2353596,-1.569064,8.237585999999999
0.0009245872497558594,0.4305534362792969,0.5491724,-1.96133,10.0420096
0.0009238719940185547,0.43147826194763184,0.0784532,0.5491724,9.80665
0.0009257793426513672,0.4324049949645996,-0.7060788,2.1182364,10.5127288
0.0009284019470214844,0.4333345890045166,-0.0784532,-0.5491724,10.9049948
0.0009272098541259766,0.4342629909515381,-0.392266,1.1767979999999998,8.629852
0.0009276866912841797,0.43519163131713867,0.0784532,-0.6276256,10.591182
0.000926971435546875,0.43611955642700195,-1.4121576,-0.784532,10.3558224
0.0009274482727050781,0.43704795837402344,-0.5491724,0.0,8.7083052
0.000926971435546875,0.4379761219024658,-0.4707192,-1.8828768,10.198916
0.0009264945983886719,0.4389035701751709,0.8629851999999999,-0.784532,8.4729456
0.0009267330169677734,0.4398312568664551,0.0,0.784532,10.7480884
0.0009267330169677734,0.44075894355773926,-0.0784532,2.3535959999999996,8.5513988
0.0009262561798095703,0.44168663024902344,0.392266,0.8629851999999999,10.5127288
0.0009267330169677734,0.4426143169403076,0.9414384,0.1569064,9.1790244
0.0009264945983886719,0.4435420036315918,0.5491724,1.0198916,8.7867584
0.000926971435546875,0.4444699287414551,-1.0198916,-1.4906107999999998,10.6696352
0.0009267330169677734,0.44539785385131836,1.0198916,0.1569064,9.2574776
0.0009264945983886719,0.44632530212402344,0.9414384,-1.96133,10.3558224
0.0009274482727050781,0.4472537040710449,0.392266,-2.3535959999999996,9.9635564
0.0009276866912841797,0.4481823444366455,0.0,1.1767979999999998,8.9436648
0.0009253025054931641,0.4491088390350342,1.0983448,0.7060788,10.4342756
0.0009245872497558594,0.45003414154052734,-0.2353596,0.784532,10.0420096
0.0009243488311767578,0.4509594440460205,-0.3138128,-0.4707192,9.9635564
0.0009241104125976562,0.45188450813293457,0.3138128,-1.2552512,11.6110736
0.0009260177612304688,0.452817440032959,-0.4707192,1.2552512,8.0806796
0.0009288787841796875,0.4537472724914551,-0.1569064,-2.5105024,11.532620399999999
0.0009279251098632812,0.45467615127563477,-1.3337044,-1.3337044,9.8851032
0.0009305477142333984,0.45560789108276367,0.3138128,-2.1966896,10.1204628
0.0009300708770751953,0.4565389156341553,0.9414384,0.6276256,8.5513988
0.0009262561798095703,0.45746612548828125,-0.8629851999999999,1.8044235999999998,10.3558224
0.000926971435546875,0.45839405059814453,-0.2353596,1.4906107999999998,9.9635564
0.000926971435546875,0.4593222141265869,0.0784532,0.5491724,9.492837199999999
0.0009264945983886719,0.460249662399292,0.2353596,0.0,10.6696352
0.0009274482727050781,0.4611780643463135,-1.1767979999999998,0.392266,8.237585999999999
0.0009267330169677734,0.46210575103759766,0.784532,-0.5491724,9.3359308
0.0009310245513916016,0.46303796768188477,0.9414384,-3.138128,10.9049948
0.0009272098541259766,0.46396589279174805,1.0198916,-0.392266,9.492837199999999
0.0009262561798095703,0.464893102645874,0.3138128,1.2552512,9.3359308
0.0009260177612304688,0.4658203125,0.5491724,0.5491724,10.0420096
0.0009276866912841797,0.4667491912841797,0.2353596,0.2353596,9.7281968
0.0009267330169677734,0.46767687797546387,1.2552512,-0.6276256,9.80665
0.000926971435546875,0.46860527992248535,0.4707192,0.4707192,9.1005712
0.0009267330169677734,0.46953296661376953,-0.1569064,-1.6475172,11.2188076
0.0009267330169677734,0.4704606533050537,0.5491724,-0.2353596,9.1005712
0.000926971435546875,0.471388578414917,-0.7060788,-3.2165812,11.454167199999999
0.0009279251098632812,0.4723176956176758,0.3138128,-1.2552512,8.629852
0.0009262561798095703,0.47324514389038086,0.4707192,0.0784532,11.1403544
0.0009267330169677734,0.47417259216308594,-1.0983448,1.1767979999999998,10.0420096
0.0009264945983886719,0.4751007556915283,-0.7060788,1.2552512,9.022118
0.0009264945983886719,0.4760279655456543,0.0,0.4707192,10.3558224
0.000934600830078125,0.47697019577026367,0.5491724,1.0198916,10.198916
0.000926971435546875,0.47789788246154785,-1.1767979999999998,0.7060788,10.198916
0.0009272098541259766,0.47882652282714844,-0.9414384,-1.2552512,9.7281968
0.000926971435546875,0.4797542095184326,0.0,-0.0784532,8.4729456
0.0009284019470214844,0.4806835651397705,0.9414384,-2.1182364,10.591182
0.0009260177612304688,0.4816105365753174,0.0,2.4320492,9.7281968
0.0009264945983886719,0.48253798484802246,0.6276256,1.3337044,9.9635564
0.0009264945983886719,0.48346567153930664,0.6276256,0.6276256,10.0420096
0.000934600830078125,0.4844017028808594,0.0,1.8044235999999998,9.414383999999998
0.0009279251098632812,0.48533177375793457,0.0,-0.784532,10.277369199999999
0.0009267330169677734,0.48625969886779785,-0.0784532,0.0,9.571290399999999
0.000926971435546875,0.48718786239624023,0.5491724,0.2353596,10.0420096
0.0009303092956542969,0.48811936378479004,0.392266,-3.8442068,9.9635564
0.0009264945983886719,0.4890468120574951,0.0,-1.7259703999999998,9.414383999999998
0.0009236335754394531,0.489971399307251,-0.6276256,-0.6276256,10.591182
0.0009241104125976562,0.49089646339416504,0.0,0.784532,9.3359308
0.0009241104125976562,0.4918215274810791,-0.3138128,-0.9414384,10.591182
0.0009264945983886719,0.4927489757537842,0.3138128,0.0,8.0806796
0.0009276866912841797,0.49367809295654297,0.0,-0.7060788,11.532620399999999
0.000926971435546875,0.49460601806640625,-1.1767979999999998,0.0,8.0806796
0.0009267330169677734,0.49553346633911133,-0.784532,-2.1966896,10.6696352
0.0009276866912841797,0.4964625835418701,0.1569064,-0.5491724,8.7867584
0.0009264945983886719,0.4973900318145752,0.6276256,-2.5105024,11.6895268
0.0009264945983886719,0.49831724166870117,0.392266,2.8243152,8.316039199999999
0.0009264945983886719,0.49924492835998535,-1.2552512,1.4906107999999998,11.76798
0.0009338855743408203,0.5001800060272217,-0.3138128,0.6276256,9.3359308
0.0009281635284423828,0.5011093616485596,1.0983448,0.3138128,9.3359308
0.000926971435546875,0.5020372867584229,0.0,1.1767979999999998,9.7281968
0.0009264945983886719,0.5029647350311279,-0.1569064,0.784532,9.492837199999999
0.0009274482727050781,0.5038933753967285,0.0,-0.392266,10.6696352
0.000926971435546875,0.5048213005065918,0.9414384,-2.8243152,10.591182
0.0009264945983886719,0.5057487487792969,0.5491724,0.2353596,8.4729456
0.0009267330169677734,0.506676435470581,0.5491724,0.0,10.9049948
0.0009272098541259766,0.5076048374176025,-0.3138128,1.2552512,8.7083052
0.0009279251098632812,0.5085337162017822,1.1767979999999998,0.0,10.277369199999999
0.00092315673828125,0.5094578266143799,0.0,0.0,9.9635564
0.0009238719940185547,0.510382890701294,0.0,-0.8629851999999999,10.7480884
0.0009238719940185547,0.5113077163696289,-1.0198916,-1.3337044,10.277369199999999
0.0009243488311767578,0.5122332572937012,-0.6276256,-1.4906107999999998,9.9635564
0.0009281635284423828,0.5131626129150391,-0.9414384,-3.530394,10.4342756
0.000926971435546875,0.5140905380249023,0.0784532,-1.3337044,10.277369199999999
0.000926971435546875,0.5150184631347656,0.6276256,0.0,10.9049948
0.0009300708770751953,0.5159497261047363,-0.8629851999999999,1.569064,10.0420096
0.0009281635284423828,0.5168790817260742,0.392266,1.2552512,8.7867584
0.0009272098541259766,0.5178074836730957,0.0,0.0,10.5127288
0.0009264945983886719,0.5187349319458008,-0.1569064,0.0,9.649743599999999
0.0009264945983886719,0.5196623802185059,-0.7060788,0.7060788,9.1005712
0.0009272098541259766,0.5205905437469482,-0.7060788,0.0,9.8851032
0.0009262561798095703,0.5215177536010742,0.0,-1.8828768,9.8851032
0.0009267330169677734,0.5224456787109375,0.784532,-1.0983448,9.2574776
0.0009267330169677734,0.5233733654022217,0.8629851999999999,2.4320492,10.4342756
0.000926971435546875,0.5243065357208252,0.0,1.6475172,8.9436648
0.0009267330169677734,0.5252344608306885,-0.6276256,-1.2552512,10.9049948
0.0009262561798095703,0.5261616706848145,1.569064,1.8828768,6.668522
0.0009267330169677734,0.5270893573760986,0.3138128,-1.3337044,11.454167199999999
0.0009262561798095703,0.5280165672302246,0.0,0.6276256,9.649743599999999
0.000926971435546875,0.528944730758667,0.5491724,-0.1569064,8.4729456
0.0009272098541259766,0.5298726558685303,1.3337044,-4.0795664,11.061901200000001
0.0009272098541259766,0.5308008193969727,-0.3138128,0.0,8.7867584
0.0009264945983886719,0.5317287445068359,0.5491724,-0.8629851999999999,10.6696352
0.000926971435546875,0.5326566696166992,-0.7060788,1.0198916,9.9635564
0.000926971435546875,0.5335845947265625,-0.3138128,0.6276256,9.2574776
0.0009272098541259766,0.534512996673584,0.0,-1.3337044,10.7480884
0.0009264945983886719,0.5354404449462891,0.0,0.392266,9.3359308
0.000926971435546875,0.5363683700561523,0.392266,-0.1569064,9.649743599999999
0.0009267330169677734,0.5372960567474365,-1.4906107999999998,-0.8629851999999999,10.3558224
0.0009267330169677734,0.5382239818572998,-0.3138128,-1.2552512,10.0420096
0.0009267330169677734,0.539151668548584,0.8629851999999999,-0.4707192,10.0420096
0.0009264945983886719,0.5400791168212891,-0.1569064,0.9414384,9.649743599999999
0.000926971435546875,0.5410070419311523,-0.2353596,2.8243152,8.7867584
0.0009267330169677734,0.5419349670410156,-0.2353596,0.5491724,10.6696352
0.0009267330169677734,0.5428626537322998,0.6276256,1.0198916,9.3359308
0.0009272098541259766,0.5437908172607422,0.5491724,0.0,9.3359308
0.0009279251098632812,0.5447196960449219,0.0,0.8629851999999999,10.0420096
